bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,yr_built,yr_renovated,price
,,,,,,,,,,,,291911
,,,,,,,,,,,,577111
,,,,,,,,,,,,281111
,,,,,,,,,,,,675111
,,,,,,,,,,,,811111
,,,,,,,,,,,,299995
,,,,,,,,,,,,441111
,,,,,,,,,,,,249511
,,,,,,,,,,,,691111
,,,,,,,,,,,,235111
,,,,,,,,,,,,321111
,,,,,,,,,,,,351111
,,,,,,,,,,,,334111
,,,,,,,,,,,,235111
,,,,,,,,,,,,442111
,,,,,,,,,,,,264111
,,,,,,,,,,,,275111
,,,,,,,,,,,,431111
,,,,,,,,,,,,551111
,,,,,,,,,,,,775111
,,,,,,,,,,,,613511
,,,,,,,,,,,,231111
,,,,,,,,,,,,449111
,,,,,,,,,,,,2175111
,,,,,,,,,,,,421111
,,,,,,,,,,,,735111
,,,,,,,,,,,,211111
,,,,,,,,,,,,286111
,,,,,,,,,,,,579111
,,,,,,,,,,,,345111
,,,,,,,,,,,,351111
,,,,,,,,,,,,291511
,,,,,,,,,,,,649951
,,,,,,,,,,,,458511
,,,,,,,,,,,,511111
,,,,,,,,,,,,362311
,,,,,,,,,,,,324111
,,,,,,,,,,,,495111
,,,,,,,,,,,,233511
,,,,,,,,,,,,479111
,,,,,,,,,,,,322211
,,,,,,,,,,,,835111
,,,,,,,,,,,,347111
,,,,,,,,,,,,725111
,,,,,,,,,,,,345111
,,,,,,,,,,,,345951
,,,,,,,,,,,,551111
,,,,,,,,,,,,399951
,,,,,,,,,,,,269511
,,,,,,,,,,,,494111
,,,,,,,,,,,,453111
,,,,,,,,,,,,442511
,,,,,,,,,,,,235111
,,,,,,,,,,,,389811
,,,,,,,,,,,,346111
,,,,,,,,,,,,361111
,,,,,,,,,,,,651111
,,,,,,,,,,,,291111
,,,,,,,,,,,,234111
,,,,,,,,,,,,261111
,,,,,,,,,,,,349911
,,,,,,,,,,,,275111
,,,,,,,,,,,,725111
,,,,,,,,,,,,375111
,,,,,,,,,,,,816111
,,,,,,,,,,,,471111
,,,,,,,,,,,,491111
,,,,,,,,,,,,615111
,,,,,,,,,,,,249111
,,,,,,,,,,,,396511
,,,,,,,,,,,,415111
,,,,,,,,,,,,561111
,,,,,,,,,,,,459951
,,,,,,,,,,,,265111
,,,,,,,,,,,,512111
,,,,,,,,,,,,431111
,,,,,,,,,,,,525111
,,,,,,,,,,,,415111
,,,,,,,,,,,,611111
,,,,,,,,,,,,225111
,,,,,,,,,,,,311111
,,,,,,,,,,,,491234
,,,,,,,,,,,,1581111
,,,,,,,,,,,,915111
,,,,,,,,,,,,199951
,,,,,,,,,,,,451111
,,,,,,,,,,,,899111
,,,,,,,,,,,,649111
,,,,,,,,,,,,781111
,,,,,,,,,,,,411111
,,,,,,,,,,,,831511
,,,,,,,,,,,,471111
,,,,,,,,,,,,385111
,,,,,,,,,,,,326111
,,,,,,,,,,,,335111
,,,,,,,,,,,,321111
,,,,,,,,,,,,311111
,,,,,,,,,,,,269951
,,,,,,,,,,,,1221111
,,,,,,,,,,,,591111
,,,,,,,,,,,,751111
,,,,,,,,,,,,239951
,,,,,,,,,,,,215111
,,,,,,,,,,,,165111
,,,,,,,,,,,,261351
,,,,,,,,,,,,569111
,,,,,,,,,,,,425111
,,,,,,,,,,,,811111
,,,,,,,,,,,,715111
,,,,,,,,,,,,337111
,,,,,,,,,,,,561111
,,,,,,,,,,,,449511
,,,,,,,,,,,,661111
,,,,,,,,,,,,685111
,,,,,,,,,,,,915111
,,,,,,,,,,,,413511
,,,,,,,,,,,,415111
,,,,,,,,,,,,385111
,,,,,,,,,,,,1711111
,,,,,,,,,,,,285111
,,,,,,,,,,,,249911
,,,,,,,,,,,,633634
,,,,,,,,,,,,329911
,,,,,,,,,,,,311111
,,,,,,,,,,,,345111
,,,,,,,,,,,,161797
,,,,,,,,,,,,562511
,,,,,,,,,,,,664951
,,,,,,,,,,,,515111
,,,,,,,,,,,,497111
,,,,,,,,,,,,312891
,,,,,,,,,,,,671111
,,,,,,,,,,,,362511
,,,,,,,,,,,,412111
,,,,,,,,,,,,438111
,,,,,,,,,,,,687511
,,,,,,,,,,,,161111
,,,,,,,,,,,,415111
,,,,,,,,,,,,415111
,,,,,,,,,,,,881111
,,,,,,,,,,,,585111
,,,,,,,,,,,,641111
,,,,,,,,,,,,819111
,,,,,,,,,,,,521111
,,,,,,,,,,,,367511
,,,,,,,,,,,,762511
,,,,,,,,,,,,311111
,,,,,,,,,,,,625111
,,,,,,,,,,,,531111
,,,,,,,,,,,,379111
,,,,,,,,,,,,615111
,,,,,,,,,,,,661111
,,,,,,,,,,,,381111
,,,,,,,,,,,,314911
,,,,,,,,,,,,324951
,,,,,,,,,,,,225111
,,,,,,,,,,,,535111
,,,,,,,,,,,,348511
,,,,,,,,,,,,725111
,,,,,,,,,,,,925111
,,,,,,,,,,,,549111
,,,,,,,,,,,,411111
,,,,,,,,,,,,621111
,,,,,,,,,,,,665111
,,,,,,,,,,,,1215111
,,,,,,,,,,,,1157411
,,,,,,,,,,,,349951
,,,,,,,,,,,,2466351
,,,,,,,,,,,,339111
,,,,,,,,,,,,615111
,,,,,,,,,,,,751111
,,,,,,,,,,,,941111
,,,,,,,,,,,,611111
,,,,,,,,,,,,455111
,,,,,,,,,,,,1295648
,,,,,,,,,,,,485111
,,,,,,,,,,,,358111
,,,,,,,,,,,,339111
,,,,,,,,,,,,258111
,,,,,,,,,,,,455111
,,,,,,,,,,,,437111
,,,,,,,,,,,,689111
,,,,,,,,,,,,319111
,,,,,,,,,,,,511111
,,,,,,,,,,,,441111
,,,,,,,,,,,,1111111
,,,,,,,,,,,,875111
,,,,,,,,,,,,314111
,,,,,,,,,,,,139111
,,,,,,,,,,,,464511
,,,,,,,,,,,,336511
,,,,,,,,,,,,231111
,,,,,,,,,,,,425111
,,,,,,,,,,,,311111
,,,,,,,,,,,,457511
,,,,,,,,,,,,366111
,,,,,,,,,,,,512111
,,,,,,,,,,,,194111
,,,,,,,,,,,,315111
,,,,,,,,,,,,1251111
,,,,,,,,,,,,575111
,,,,,,,,,,,,343511
,,,,,,,,,,,,325111
,,,,,,,,,,,,611111
,,,,,,,,,,,,851111
,,,,,,,,,,,,421111
,,,,,,,,,,,,257511
,,,,,,,,,,,,317111
,,,,,,,,,,,,971111
,,,,,,,,,,,,252111
,,,,,,,,,,,,683511
,,,,,,,,,,,,289111
,,,,,,,,,,,,355111
,,,,,,,,,,,,675111
,,,,,,,,,,,,396511
,,,,,,,,,,,,362511
,,,,,,,,,,,,395111
,,,,,,,,,,,,599111
,,,,,,,,,,,,218111
,,,,,,,,,,,,589951
,,,,,,,,,,,,218111
,,,,,,,,,,,,361111
,,,,,,,,,,,,351111
,,,,,,,,,,,,351111
,,,,,,,,,,,,845111
,,,,,,,,,,,,839111
,,,,,,,,,,,,851111
,,,,,,,,,,,,329951
,,,,,,,,,,,,425111
,,,,,,,,,,,,211111
,,,,,,,,,,,,631511
,,,,,,,,,,,,295111
,,,,,,,,,,,,575111
,,,,,,,,,,,,415111
,,,,,,,,,,,,859111
,,,,,,,,,,,,639888
,,,,,,,,,,,,329445
,,,,,,,,,,,,745641
,,,,,,,,,,,,395111
,,,,,,,,,,,,791111
,,,,,,,,,,,,891111
,,,,,,,,,,,,411111
,,,,,,,,,,,,365511
,,,,,,,,,,,,245111
,,,,,,,,,,,,391111
,,,,,,,,,,,,196511
,,,,,,,,,,,,1211111
,,,,,,,,,,,,276911
,,,,,,,,,,,,995111
,,,,,,,,,,,,2311111
,,,,,,,,,,,,515111
,,,,,,,,,,,,1229111
,,,,,,,,,,,,352111
,,,,,,,,,,,,597326
,,,,,,,,,,,,811111
,,,,,,,,,,,,271111
,,,,,,,,,,,,235111
,,,,,,,,,,,,419911
,,,,,,,,,,,,739911
,,,,,,,,,,,,618111
,,,,,,,,,,,,381511
,,,,,,,,,,,,562111
,,,,,,,,,,,,741111
,,,,,,,,,,,,318111
,,,,,,,,,,,,915111
,,,,,,,,,,,,762111
,,,,,,,,,,,,356111
,,,,,,,,,,,,751111
,,,,,,,,,,,,418811
,,,,,,,,,,,,276111
,,,,,,,,,,,,725111
,,,,,,,,,,,,285111
,,,,,,,,,,,,215111
,,,,,,,,,,,,583111
,,,,,,,,,,,,657111
,,,,,,,,,,,,386111
,,,,,,,,,,,,589951
,,,,,,,,,,,,575111
,,,,,,,,,,,,574111
,,,,,,,,,,,,691511
,,,,,,,,,,,,565111
,,,,,,,,,,,,511111
,,,,,,,,,,,,331111
,,,,,,,,,,,,286111
,,,,,,,,,,,,451111
,,,,,,,,,,,,871111
,,,,,,,,,,,,725111
,,,,,,,,,,,,275111
,,,,,,,,,,,,645111
,,,,,,,,,,,,152111
,,,,,,,,,,,,315111
,,,,,,,,,,,,191111
,,,,,,,,,,,,711111
,,,,,,,,,,,,233111
,,,,,,,,,,,,249111
,,,,,,,,,,,,311111
,,,,,,,,,,,,265951
,,,,,,,,,,,,861111
,,,,,,,,,,,,211111
,,,,,,,,,,,,412111
,,,,,,,,,,,,315111
,,,,,,,,,,,,515111
,,,,,,,,,,,,1355111
,,,,,,,,,,,,482111
,,,,,,,,,,,,299951
,,,,,,,,,,,,771111
,,,,,,,,,,,,245711
,,,,,,,,,,,,283111
,,,,,,,,,,,,651111
,,,,,,,,,,,,531111
,,,,,,,,,,,,441111
,,,,,,,,,,,,1115111
,,,,,,,,,,,,599991
,,,,,,,,,,,,544111
,,,,,,,,,,,,1711111
,,,,,,,,,,,,271111
,,,,,,,,,,,,435111
,,,,,,,,,,,,349111
,,,,,,,,,,,,1141111
,,,,,,,,,,,,321111
,,,,,,,,,,,,814111
,,,,,,,,,,,,594111
,,,,,,,,,,,,531511
,,,,,,,,,,,,1151111
,,,,,,,,,,,,374511
,,,,,,,,,,,,451111
,,,,,,,,,,,,744511
,,,,,,,,,,,,913888
,,,,,,,,,,,,761111
,,,,,,,,,,,,346511
,,,,,,,,,,,,281111
,,,,,,,,,,,,557511
,,,,,,,,,,,,261111
,,,,,,,,,,,,1331111
,,,,,,,,,,,,641111
,,,,,,,,,,,,281111
,,,,,,,,,,,,215111
,,,,,,,,,,,,957111
,,,,,,,,,,,,625111
,,,,,,,,,,,,681111
,,,,,,,,,,,,151111
,,,,,,,,,,,,255951
,,,,,,,,,,,,246511
,,,,,,,,,,,,451111
,,,,,,,,,,,,595888
,,,,,,,,,,,,454111
,,,,,,,,,,,,299911
,,,,,,,,,,,,211111
,,,,,,,,,,,,346511
,,,,,,,,,,,,585111
,,,,,,,,,,,,383111
,,,,,,,,,,,,519111
,,,,,,,,,,,,411111
,,,,,,,,,,,,578111
,,,,,,,,,,,,1281111
,,,,,,,,,,,,395111
,,,,,,,,,,,,364111
,,,,,,,,,,,,241111
,,,,,,,,,,,,328423
,,,,,,,,,,,,594111
,,,,,,,,,,,,425111
,,,,,,,,,,,,319621
,,,,,,,,,,,,261111
,,,,,,,,,,,,563511
,,,,,,,,,,,,975111
,,,,,,,,,,,,937111
,,,,,,,,,,,,518511
,,,,,,,,,,,,563511
,,,,,,,,,,,,1151111
,,,,,,,,,,,,351111
,,,,,,,,,,,,826111
,,,,,,,,,,,,225111
,,,,,,,,,,,,235867
,,,,,,,,,,,,399111
,,,,,,,,,,,,177511
,,,,,,,,,,,,224111
,,,,,,,,,,,,312111
,,,,,,,,,,,,761111
,,,,,,,,,,,,461111
,,,,,,,,,,,,415111
,,,,,,,,,,,,669111
,,,,,,,,,,,,254611
,,,,,,,,,,,,357251
,,,,,,,,,,,,911111
,,,,,,,,,,,,725111
,,,,,,,,,,,,671111
,,,,,,,,,,,,441111
,,,,,,,,,,,,1125111
,,,,,,,,,,,,321111
,,,,,,,,,,,,311111
,,,,,,,,,,,,772651
,,,,,,,,,,,,669951
,,,,,,,,,,,,691111
,,,,,,,,,,,,385111
,,,,,,,,,,,,663111
,,,,,,,,,,,,311111
,,,,,,,,,,,,225511
,,,,,,,,,,,,321111
,,,,,,,,,,,,775111
,,,,,,,,,,,,815111
,,,,,,,,,,,,252751
,,,,,,,,,,,,254111
,,,,,,,,,,,,621111
,,,,,,,,,,,,435111
,,,,,,,,,,,,461111
,,,,,,,,,,,,268111
,,,,,,,,,,,,446111
,,,,,,,,,,,,285111
,,,,,,,,,,,,531111
,,,,,,,,,,,,412111
,,,,,,,,,,,,358111
,,,,,,,,,,,,354951
,,,,,,,,,,,,415111
,,,,,,,,,,,,568111
,,,,,,,,,,,,575111
,,,,,,,,,,,,315111
,,,,,,,,,,,,281927
,,,,,,,,,,,,441111
,,,,,,,,,,,,271111
,,,,,,,,,,,,755111
,,,,,,,,,,,,289659
,,,,,,,,,,,,555111
,,,,,,,,,,,,451111
,,,,,,,,,,,,1145111
,,,,,,,,,,,,495111
,,,,,,,,,,,,1251111
,,,,,,,,,,,,581111
,,,,,,,,,,,,561111
,,,,,,,,,,,,1181111
,,,,,,,,,,,,451111
,,,,,,,,,,,,815111
,,,,,,,,,,,,354111
,,,,,,,,,,,,279911
,,,,,,,,,,,,339111
,,,,,,,,,,,,1341111
,,,,,,,,,,,,711111
,,,,,,,,,,,,815111
,,,,,,,,,,,,811111
,,,,,,,,,,,,638111
,,,,,,,,,,,,475581
,,,,,,,,,,,,243811
,,,,,,,,,,,,611111
,,,,,,,,,,,,621111
,,,,,,,,,,,,751111
,,,,,,,,,,,,626111
,,,,,,,,,,,,231111
,,,,,,,,,,,,537111
,,,,,,,,,,,,211111
,,,,,,,,,,,,211511
,,,,,,,,,,,,253511
,,,,,,,,,,,,151111
,,,,,,,,,,,,441111
,,,,,,,,,,,,667111
,,,,,,,,,,,,661111
,,,,,,,,,,,,695111
,,,,,,,,,,,,441111
,,,,,,,,,,,,1388111
,,,,,,,,,,,,219511
,,,,,,,,,,,,221111
,,,,,,,,,,,,271111
,,,,,,,,,,,,911111
,,,,,,,,,,,,1991111
,,,,,,,,,,,,811111
,,,,,,,,,,,,365111
,,,,,,,,,,,,1387811
,,,,,,,,,,,,451111
,,,,,,,,,,,,212111
,,,,,,,,,,,,1411111
,,,,,,,,,,,,471111
,,,,,,,,,,,,827111
,,,,,,,,,,,,235111
,,,,,,,,,,,,216511
,,,,,,,,,,,,359111
,,,,,,,,,,,,252511
,,,,,,,,,,,,371111
,,,,,,,,,,,,663111
,,,,,,,,,,,,971971
,,,,,,,,,,,,421111
,,,,,,,,,,,,331675
,,,,,,,,,,,,241111
,,,,,,,,,,,,334888
,,,,,,,,,,,,414111
,,,,,,,,,,,,782911
,,,,,,,,,,,,525111
,,,,,,,,,,,,429911
,,,,,,,,,,,,391111
,,,,,,,,,,,,224111
,,,,,,,,,,,,257511
,,,,,,,,,,,,665111
,,,,,,,,,,,,327111
,,,,,,,,,,,,425111
,,,,,,,,,,,,687511
,,,,,,,,,,,,672511
,,,,,,,,,,,,141111
,,,,,,,,,,,,215511
,,,,,,,,,,,,464911
,,,,,,,,,,,,417111
,,,,,,,,,,,,453111
,,,,,,,,,,,,711111
,,,,,,,,,,,,1619999
,,,,,,,,,,,,259511
,,,,,,,,,,,,461111
,,,,,,,,,,,,561511
,,,,,,,,,,,,641111
,,,,,,,,,,,,331111
,,,,,,,,,,,,447111
,,,,,,,,,,,,321111
,,,,,,,,,,,,212711
,,,,,,,,,,,,261111
,,,,,,,,,,,,411111
,,,,,,,,,,,,355111
,,,,,,,,,,,,275511
,,,,,,,,,,,,415111
,,,,,,,,,,,,279111
,,,,,,,,,,,,351111
,,,,,,,,,,,,355111
,,,,,,,,,,,,751111
,,,,,,,,,,,,235111
,,,,,,,,,,,,219951
,,,,,,,,,,,,231111
,,,,,,,,,,,,725111
,,,,,,,,,,,,431111
,,,,,,,,,,,,661511
,,,,,,,,,,,,738111
,,,,,,,,,,,,1821111
,,,,,,,,,,,,221111
,,,,,,,,,,,,665111
,,,,,,,,,,,,255111
,,,,,,,,,,,,1195111
,,,,,,,,,,,,355111
,,,,,,,,,,,,755111
,,,,,,,,,,,,311111
,,,,,,,,,,,,511111
,,,,,,,,,,,,191111
,,,,,,,,,,,,315111
,,,,,,,,,,,,415111
,,,,,,,,,,,,394111
,,,,,,,,,,,,491111
,,,,,,,,,,,,523461
,,,,,,,,,,,,551111
,,,,,,,,,,,,342111
,,,,,,,,,,,,561111
,,,,,,,,,,,,1151111
,,,,,,,,,,,,711111
,,,,,,,,,,,,1121111
,,,,,,,,,,,,399951
,,,,,,,,,,,,481111
,,,,,,,,,,,,411111
,,,,,,,,,,,,531111
,,,,,,,,,,,,528111
,,,,,,,,,,,,469911
,,,,,,,,,,,,397111
,,,,,,,,,,,,718511
,,,,,,,,,,,,195111
,,,,,,,,,,,,285111
,,,,,,,,,,,,295111
,,,,,,,,,,,,612111
,,,,,,,,,,,,235111
,,,,,,,,,,,,465111
,,,,,,,,,,,,234111
,,,,,,,,,,,,514211
,,,,,,,,,,,,711111
,,,,,,,,,,,,589511
,,,,,,,,,,,,415111
,,,,,,,,,,,,735111
,,,,,,,,,,,,427111
,,,,,,,,,,,,982111
,,,,,,,,,,,,459111
,,,,,,,,,,,,483453
,,,,,,,,,,,,246951
,,,,,,,,,,,,235111
,,,,,,,,,,,,288791
,,,,,,,,,,,,229811
,,,,,,,,,,,,516511
,,,,,,,,,,,,1611111
,,,,,,,,,,,,234111
,,,,,,,,,,,,231111
,,,,,,,,,,,,311111
,,,,,,,,,,,,471111
,,,,,,,,,,,,339911
,,,,,,,,,,,,651111
,,,,,,,,,,,,585111
,,,,,,,,,,,,699911
,,,,,,,,,,,,598111
,,,,,,,,,,,,475111
,,,,,,,,,,,,314511
,,,,,,,,,,,,397111
,,,,,,,,,,,,345111
,,,,,,,,,,,,325111
,,,,,,,,,,,,265111
,,,,,,,,,,,,412111
,,,,,,,,,,,,835111
,,,,,,,,,,,,781111
,,,,,,,,,,,,251111
,,,,,,,,,,,,1211111
,,,,,,,,,,,,935111
,,,,,,,,,,,,311111
,,,,,,,,,,,,419111
,,,,,,,,,,,,411111
,,,,,,,,,,,,1165111
,,,,,,,,,,,,461111
,,,,,,,,,,,,385111
,,,,,,,,,,,,669511
,,,,,,,,,,,,491951
,,,,,,,,,,,,1231111
,,,,,,,,,,,,561111
,,,,,,,,,,,,371111
,,,,,,,,,,,,263411
,,,,,,,,,,,,111111
,,,,,,,,,,,,289951
,,,,,,,,,,,,263111
,,,,,,,,,,,,397511
,,,,,,,,,,,,245111
,,,,,,,,,,,,535111
,,,,,,,,,,,,449111
,,,,,,,,,,,,491111
,,,,,,,,,,,,445811
,,,,,,,,,,,,345111
,,,,,,,,,,,,327511
,,,,,,,,,,,,436511
,,,,,,,,,,,,551111
,,,,,,,,,,,,441111
,,,,,,,,,,,,416511
,,,,,,,,,,,,243111
,,,,,,,,,,,,359511
,,,,,,,,,,,,761111
,,,,,,,,,,,,1925111
,,,,,,,,,,,,418111
,,,,,,,,,,,,481111
,,,,,,,,,,,,875111
,,,,,,,,,,,,318111
,,,,,,,,,,,,881111
,,,,,,,,,,,,1731111
,,,,,,,,,,,,171111
,,,,,,,,,,,,491511
,,,,,,,,,,,,515111
,,,,,,,,,,,,551111
,,,,,,,,,,,,255111
,,,,,,,,,,,,635111
,,,,,,,,,,,,851111
,,,,,,,,,,,,265111
,,,,,,,,,,,,349811
,,,,,,,,,,,,972111
,,,,,,,,,,,,235111
,,,,,,,,,,,,331111
,,,,,,,,,,,,511111
,,,,,,,,,,,,571111
,,,,,,,,,,,,1319511
,,,,,,,,,,,,544111
,,,,,,,,,,,,439111
,,,,,,,,,,,,531111
,,,,,,,,,,,,427511
,,,,,,,,,,,,337111
,,,,,,,,,,,,1195111
,,,,,,,,,,,,435111
,,,,,,,,,,,,765111
,,,,,,,,,,,,492651
,,,,,,,,,,,,383962
,,,,,,,,,,,,951111
,,,,,,,,,,,,457111
,,,,,,,,,,,,1511111
,,,,,,,,,,,,882566
,,,,,,,,,,,,963111
,,,,,,,,,,,,345111
,,,,,,,,,,,,2165111
,,,,,,,,,,,,811111
,,,,,,,,,,,,314511
,,,,,,,,,,,,531111
,,,,,,,,,,,,651111
,,,,,,,,,,,,349511
,,,,,,,,,,,,1198111
,,,,,,,,,,,,165151
,,,,,,,,,,,,581111
,,,,,,,,,,,,331111
,,,,,,,,,,,,875111
,,,,,,,,,,,,511111
,,,,,,,,,,,,445111
,,,,,,,,,,,,274911
,,,,,,,,,,,,219951
,,,,,,,,,,,,691511
,,,,,,,,,,,,459511
,,,,,,,,,,,,955511
,,,,,,,,,,,,328951
,,,,,,,,,,,,317111
,,,,,,,,,,,,382511
,,,,,,,,,,,,1151111
,,,,,,,,,,,,1297111
,,,,,,,,,,,,478111
,,,,,,,,,,,,261111
,,,,,,,,,,,,851111
,,,,,,,,,,,,616111
,,,,,,,,,,,,541111
,,,,,,,,,,,,311111
,,,,,,,,,,,,517511
,,,,,,,,,,,,3811111
,,,,,,,,,,,,241111
,,,,,,,,,,,,485111
,,,,,,,,,,,,695111
,,,,,,,,,,,,548111
,,,,,,,,,,,,345111
,,,,,,,,,,,,281111
,,,,,,,,,,,,451111
,,,,,,,,,,,,515111
,,,,,,,,,,,,1114251
,,,,,,,,,,,,739911
,,,,,,,,,,,,611111
,,,,,,,,,,,,371111
,,,,,,,,,,,,729132
,,,,,,,,,,,,511111
,,,,,,,,,,,,425111
,,,,,,,,,,,,1181111
,,,,,,,,,,,,337111
,,,,,,,,,,,,563111
,,,,,,,,,,,,1695111
,,,,,,,,,,,,245111
,,,,,,,,,,,,591111
,,,,,,,,,,,,695111
,,,,,,,,,,,,412511
,,,,,,,,,,,,435111
,,,,,,,,,,,,661111
,,,,,,,,,,,,311111
,,,,,,,,,,,,611111
,,,,,,,,,,,,215111
,,,,,,,,,,,,357511
,,,,,,,,,,,,1111111
,,,,,,,,,,,,332888
,,,,,,,,,,,,174111
,,,,,,,,,,,,515111
,,,,,,,,,,,,392111
,,,,,,,,,,,,485111
,,,,,,,,,,,,217511
,,,,,,,,,,,,512111
,,,,,,,,,,,,821111
,,,,,,,,,,,,1641111
,,,,,,,,,,,,112511
,,,,,,,,,,,,925111
,,,,,,,,,,,,541111
,,,,,,,,,,,,611111
,,,,,,,,,,,,416111
,,,,,,,,,,,,621111
,,,,,,,,,,,,1161111
,,,,,,,,,,,,411111
,,,,,,,,,,,,725111
,,,,,,,,,,,,276111
,,,,,,,,,,,,511111
,,,,,,,,,,,,375111
,,,,,,,,,,,,2311111
,,,,,,,,,,,,261111
,,,,,,,,,,,,1565111
,,,,,,,,,,,,431111
,,,,,,,,,,,,321111
,,,,,,,,,,,,433111
,,,,,,,,,,,,921111
,,,,,,,,,,,,482111
,,,,,,,,,,,,712111
,,,,,,,,,,,,515111
,,,,,,,,,,,,2367111
,,,,,,,,,,,,452111
,,,,,,,,,,,,581111
,,,,,,,,,,,,952511
,,,,,,,,,,,,818111
,,,,,,,,,,,,476111
,,,,,,,,,,,,535111
,,,,,,,,,,,,1356925
,,,,,,,,,,,,629811
,,,,,,,,,,,,417838
,,,,,,,,,,,,399895
,,,,,,,,,,,,825111
,,,,,,,,,,,,311111
,,,,,,,,,,,,641111
,,,,,,,,,,,,461111
,,,,,,,,,,,,525111
,,,,,,,,,,,,499991
,,,,,,,,,,,,1121111
,,,,,,,,,,,,675111
,,,,,,,,,,,,512131
,,,,,,,,,,,,311111
,,,,,,,,,,,,1175111
,,,,,,,,,,,,255111
,,,,,,,,,,,,435111
,,,,,,,,,,,,453111
,,,,,,,,,,,,261111
,,,,,,,,,,,,659111
,,,,,,,,,,,,223111
,,,,,,,,,,,,851111
,,,,,,,,,,,,615111
,,,,,,,,,,,,895111
,,,,,,,,,,,,519111
,,,,,,,,,,,,535111
,,,,,,,,,,,,489111
,,,,,,,,,,,,251111
,,,,,,,,,,,,581111
,,,,,,,,,,,,1138111
,,,,,,,,,,,,615111
,,,,,,,,,,,,599951
,,,,,,,,,,,,711111
,,,,,,,,,,,,481111
,,,,,,,,,,,,329951
,,,,,,,,,,,,251111
,,,,,,,,,,,,345111
,,,,,,,,,,,,175111
,,,,,,,,,,,,185111
,,,,,,,,,,,,411111
,,,,,,,,,,,,691111
,,,,,,,,,,,,265111
,,,,,,,,,,,,721111
,,,,,,,,,,,,256111
,,,,,,,,,,,,255111
,,,,,,,,,,,,541111
,,,,,,,,,,,,481115
,,,,,,,,,,,,575111
,,,,,,,,,,,,339951
,,,,,,,,,,,,475111
,,,,,,,,,,,,732111
,,,,,,,,,,,,861111
,,,,,,,,,,,,389111
,,,,,,,,,,,,645111
,,,,,,,,,,,,475111
,,,,,,,,,,,,551111
,,,,,,,,,,,,315111
,,,,,,,,,,,,782111
,,,,,,,,,,,,545111
,,,,,,,,,,,,394511
,,,,,,,,,,,,611111
,,,,,,,,,,,,1311111
,,,,,,,,,,,,311111
,,,,,,,,,,,,331111
,,,,,,,,,,,,723111
,,,,,,,,,,,,2271151
,,,,,,,,,,,,481111
,,,,,,,,,,,,496111
,,,,,,,,,,,,625111
,,,,,,,,,,,,475111
,,,,,,,,,,,,275251
,,,,,,,,,,,,253111
,,,,,,,,,,,,631111
,,,,,,,,,,,,661511
,,,,,,,,,,,,262111
,,,,,,,,,,,,2147511
,,,,,,,,,,,,552111
,,,,,,,,,,,,1411611
,,,,,,,,,,,,736111
,,,,,,,,,,,,355111
,,,,,,,,,,,,315111
,,,,,,,,,,,,484998
,,,,,,,,,,,,1154691
,,,,,,,,,,,,334511
,,,,,,,,,,,,475111
,,,,,,,,,,,,319781
,,,,,,,,,,,,795111
,,,,,,,,,,,,274511
,,,,,,,,,,,,265151
,,,,,,,,,,,,567511
,,,,,,,,,,,,915111
,,,,,,,,,,,,285111
,,,,,,,,,,,,445838
,,,,,,,,,,,,314911
,,,,,,,,,,,,941111
,,,,,,,,,,,,1127111
,,,,,,,,,,,,835111
,,,,,,,,,,,,291111
,,,,,,,,,,,,251111
,,,,,,,,,,,,342111
,,,,,,,,,,,,1112111
,,,,,,,,,,,,411111
,,,,,,,,,,,,312511
,,,,,,,,,,,,267111
,,,,,,,,,,,,575111
,,,,,,,,,,,,811111
,,,,,,,,,,,,851111
,,,,,,,,,,,,1115111
,,,,,,,,,,,,1111111
,,,,,,,,,,,,241111
,,,,,,,,,,,,198111
,,,,,,,,,,,,565111
,,,,,,,,,,,,1195111
,,,,,,,,,,,,341111
,,,,,,,,,,,,815111
,,,,,,,,,,,,1875111
,,,,,,,,,,,,588111
,,,,,,,,,,,,281511
,,,,,,,,,,,,391111
,,,,,,,,,,,,519111
,,,,,,,,,,,,491611
,,,,,,,,,,,,651111
,,,,,,,,,,,,715111
,,,,,,,,,,,,529951
,,,,,,,,,,,,265111
,,,,,,,,,,,,1755111
,,,,,,,,,,,,1141111
,,,,,,,,,,,,611111
,,,,,,,,,,,,554729
,,,,,,,,,,,,395111
,,,,,,,,,,,,341111
,,,,,,,,,,,,264511
,,,,,,,,,,,,395111
,,,,,,,,,,,,641111
,,,,,,,,,,,,431111
,,,,,,,,,,,,411111
,,,,,,,,,,,,221111
,,,,,,,,,,,,1625111
,,,,,,,,,,,,415511
,,,,,,,,,,,,633111
,,,,,,,,,,,,295951
,,,,,,,,,,,,1142131
,,,,,,,,,,,,615111
,,,,,,,,,,,,255111
,,,,,,,,,,,,474111
,,,,,,,,,,,,371111
,,,,,,,,,,,,288111
,,,,,,,,,,,,111111
,,,,,,,,,,,,1151111
,,,,,,,,,,,,611111
,,,,,,,,,,,,515111
,,,,,,,,,,,,345111
,,,,,,,,,,,,975111
,,,,,,,,,,,,851111
,,,,,,,,,,,,439991
,,,,,,,,,,,,554951
,,,,,,,,,,,,615111
,,,,,,,,,,,,619111
,,,,,,,,,,,,425111
,,,,,,,,,,,,399911
